-119.20169669297071,40.783337274988284
-119.20931694830081,40.78912933442938
-119.19817401989727,40.79086864592185
-119.19544877365897,40.78401023062159
-119.20843120578287,40.79387840619059
-119.1888714785227,40.782762891044385
-119.21007174653671,40.79887803329499
-119.20584000000001,40.80102708896051
-119.19826258166,40.79988145156362
-119.19442861374866,40.78105051891401
-119.19036962653803,40.779268525517914
-119.19501743770384,40.77784938366455
-119.1931820717036,40.77645380118925
-119.1991999404249,40.777374094301216
-119.19685678301944,40.774288226330796
-119.20235624416189,40.77636102779347
-119.2011433812085,40.77291931722073
-119.20574986482856,40.77600339500302
-119.20574987051062,40.77178251642093
-119.2091496271742,40.77632555886379
-119.21036249907851,40.77288384826276
-119.21232393776208,40.77730557360658
-119.21466710236345,40.77421970558719
-119.21788614839073,40.77691899843194
-119.21972146182556,40.77552339745171
-119.21725138625135,40.78105051891401
-119.221310373462,40.779268525517914
-119.21854124988432,40.78346340313318
-119.22306884110122,40.782540644600466
-119.21896563736647,40.786047824364
-119.22451879190577,40.786047082801296
-119.21849553261649,40.78862766775475
-119.22302393590039,40.78954928954006
-119.21716287804294,40.791027112099734
-119.22122327179437,40.792808187916
-119.21653763002466,40.794206559269746
-119.21837395721364,40.7956017755617
-119.21232555800275,40.79465406081065
-119.21467012194589,40.797739609978315
