-119.210358,40.775484999999996
-119.210744,40.774776
-119.21113000000001,40.77406700000001
-119.211516,40.773357999999995
-119.211765,40.772902
-119.21202700000002,40.77242100000001

-119.21280900000001,40.788742000000006
-119.21432400000002,40.78905
-119.215299,40.789249
-119.21627399999998,40.789447
-119.21725000000004,40.789646
-119.21822499999999,40.789843999999995
-119.21989700000005,40.790184
-119.22087300000001,40.790383
-119.221848,40.79058099999999
-119.222823,40.79078
-119.22345000000001,40.790907
-119.22411200000002,40.79104199999998

-119.21311499999999,40.786968
-119.214684,40.786968
-119.21569400000001,40.786968
-119.21670300000001,40.786968
-119.217713,40.786968
-119.218723,40.786968
-119.220454,40.786967
-119.22146300000003,40.786967
-119.222473,40.78696699999999
-119.223483,40.786967
-119.224132,40.786967
-119.224817,40.786967

-119.217076,40.794534
-119.21787699999999,40.795002000000004
-119.21867800000003,40.795469
-119.21947999999999,40.79593599999999
-119.21999500000003,40.796236
-119.220538,40.796552999999996

-119.211109,40.78164
-119.21105600000001,40.78159599999999
-119.211008,40.781549000000005
-119.210966,40.781498
-119.21093,40.781445
-119.21089900000001,40.78139
-119.210876,40.781333
-119.21085900000003,40.78127400000001
-119.21084899999998,40.781215
-119.21084500000002,40.781155
-119.21084899999998,40.781096
-119.210859,40.781037000000005
-119.21087600000001,40.78097799999999
-119.21089900000001,40.78092099999999
-119.21093000000003,40.780866
-119.21094699999999,40.780839
-119.21096600000001,40.780813
-119.211008,40.780761999999996
-119.21105600000001,40.78071500000001
-119.211109,40.780671000000005
-119.211167,40.780631
-119.21122900000002,40.780594
-119.211296,40.780561999999996
-119.211366,40.780534
-119.211438,40.78051200000001
-119.211513,40.780494000000004
-119.21158999999999,40.780481
-119.21166799999999,40.78047299999999
-119.21174700000003,40.78047
-119.21182500000003,40.78047299999999
-119.211903,40.780481
-119.21194200000001,40.780487
-119.21198000000001,40.780494000000004
-119.21205500000002,40.78051200000001
-119.21212700000001,40.780534
-119.21219700000003,40.780561999999996
-119.212264,40.780594
-119.212326,40.780631
-119.212384,40.780671000000005

-119.212384,40.780671000000005
-119.21243699999998,40.780715
-119.21248499999999,40.780761999999996
-119.21252700000001,40.780813
-119.212563,40.780866
-119.212594,40.78092099999999
-119.21261700000001,40.78097799999999
-119.212627,40.78100700000001
-119.212634,40.781037000000005
-119.21264399999998,40.781096
-119.212648,40.781155
-119.21264399999998,40.781215
-119.212634,40.781273999999996
-119.21261700000001,40.781333
-119.212594,40.78139
-119.212563,40.781445
-119.21252700000001,40.781498
-119.21248499999999,40.781549000000005
-119.21243699999998,40.78159599999999
-119.212384,40.78164
-119.212326,40.78168
-119.212264,40.78171699999999
-119.21219700000003,40.78174899999999
